************************************************
*    Row   *     el.UZ *      el.E *         1 *
*     1115 * 0.6801550 * 698.77142 *         1 *
*     1116 * -0.089769 * 218.29373 *         1 *
*     1117 * 0.8597366 * 289.45367 *         1 *
*     1118 * 0.6270232 * 347.03591 *         1 *
*     1119 * 0.8788015 * 446.53991 *         1 *
*     1120 * 0.9219382 * 995.74359 *         1 *
*     1121 * -0.114142 * 268.08047 *         1 *
*     1122 * -0.411780 * 213.81749 *         1 *
*     1123 * 0.6056767 * 516.99365 *         1 *
*     1124 * 0.4564777 * 215.97219 *         1 *
*     1125 * 0.9296457 * 522.45495 *         1 *
*     1126 * 0.9937522 * 595.88775 *         1 *
*     1127 * 0.8702743 * 216.75245 *         1 *
*     1128 * 0.7414801 * 205.07768 *         1 *
*     1129 * 0.0262230 * 321.61804 *         1 *
*     1130 * 0.5050154 * 350.25250 *         1 *
*     1131 * 0.9576757 * 784.08416 *         1 *
*     1132 * 0.0280655 * 246.48075 *         1 *
*     1133 * 0.2765817 * 371.58676 *         1 *
*     1134 * 0.9251943 * 560.84906 *         1 *
*     1135 * 0.7599063 * 521.27325 *         1 *
*     1136 * 0.8800870 * 455.22241 *         1 *
*     1137 * 0.0775048 * 309.67288 *         1 *
*     1138 * 0.8125416 * 767.56201 *         1 *
*     1139 * 0.9713860 * 822.51037 *         1 *
*     1140 * 0.4839289 * 362.86407 *         1 *
*     1141 * 0.2062518 * 246.63725 *         1 *
*     1142 * 0.8000658 * 489.08114 *         1 *
*     1143 * 0.9634518 * 449.37054 *         1 *
*     1144 * 0.5349676 * 433.39361 *         1 *
*     1145 * 0.8410786 * 233.55717 *         1 *
*     1146 * -0.659555 * 268.29412 *         1 *
*     1147 * -0.177201 * 328.95694 *         1 *
*     1148 * 0.3342666 * 185.14299 *         1 *
*     1149 * 0.5536376 * 280.82901 *         1 *
*     1150 * 0.7253246 * 435.71084 *         1 *
*     1151 * 0.1669926 * 247.99259 *         1 *
*     1152 * 0.8582660 * 537.26660 *         1 *
*     1153 * -0.769446 * 259.75155 *         1 *
*     1154 * 0.3535813 * 341.90206 *         1 *
*     1155 * -0.412372 * 269.49334 *         1 *
*     1156 * 0.8528703 * 416.31549 *         1 *
*     1157 * 0.7412583 * 365.40597 *         1 *
*     1158 * -0.264986 * 215.17437 *         1 *
*     1159 * 0.9287152 * 940.83190 *         1 *
*     1160 * -0.279015 * 252.53666 *         1 *
*     1161 * 0.9854130 * 303.57873 *         1 *
*     1162 * 0.7699168 * 352.17239 *         1 *
*     1163 * 0.6603040 * 612.13806 *         1 *
*     1164 * 0.6535193 * 198.87539 *         1 *
*     1165 * 0.6748092 * 633.89440 *         1 *
*     1166 * 0.9422647 * 1069.4011 *         1 *
*     1167 * -0.553914 * 153.40905 *         1 *
*     1168 * 0.4718499 * 643.72027 *         1 *
*     1169 * 0.7209979 * 397.34970 *         1 *
*     1170 * -0.029830 * 285.26428 *         1 *
*     1171 * 0.7361229 * 673.87182 *         1 *
*     1172 * 0.7812133 * 474.90985 *         1 *
*     1173 * 0.9049107 * 328.40853 *         1 *
*     1174 * 0.7762687 * 206.72268 *         1 *
*     1175 * 0.5696775 * 702.75726 *         1 *
*     1176 * 0.8468888 * 447.22146 *         1 *
*     1177 * 0.6260929 * 369.83258 *         1 *
*     1178 * 0.8368432 * 274.14859 *         1 *
*     1179 * 0.7094178 * 311.19928 *         1 *
*     1180 * 0.9788855 * 965.14294 *         1 *
*     1181 * -0.229827 * 268.85043 *         1 *
*     1182 * 0.9599413 * 1051.1035 *         1 *
*     1183 * 0.5864029 * 610.83630 *         1 *
*     1184 * -0.840536 * 327.99649 *         1 *
*     1185 * 0.9973063 * 241.72428 *         1 *
*     1186 * 0.9539535 * 820.86431 *         1 *
*     1187 * 0.6718245 * 261.91503 *         1 *
*     1188 * 0.1575568 * 310.09671 *         1 *
*     1189 * -0.826771 * 167.98840 *         1 *
*     1190 * 0.4184884 * 517.02587 *         1 *
*     1191 * 0.3562370 * 554.63635 *         1 *
*     1192 * 0.1397686 * 303.65393 *         1 *
*     1193 * 0.9237236 * 736.25164 *         1 *
*     1194 * 0.6935228 * 517.74462 *         1 *
*     1195 * -0.607156 * 165.09179 *         1 *
*     1196 * 0.9056987 * 508.77032 *         1 *
*     1197 * 0.8750392 * 733.95550 *         1 *
*     1198 * 0.9163143 * 208.96530 *         1 *
*     1199 * 0.7092489 * 743.00189 *         1 *
*     1200 * 0.5047784 * 233.10136 *         1 *
*     1201 * 0.8344723 * 200.07469 *         1 *
*     1202 * 0.9661039 * 558.34027 *         1 *
*     1203 * 0.9519470 * 204.84364 *         1 *
*     1204 * 0.8739449 * 407.96548 *         1 *
*     1205 * 0.9993983 * 277.62292 *         1 *
*     1206 * 0.9954281 * 316.51834 *         1 *
*     1207 * 0.9998721 * 597.15448 *         1 *
*     1208 * 0.9978537 * 1051.4758 *         1 *
*     1209 * 0.7501555 * 437.59017 *         1 *
*     1210 * -0.182447 * 168.81584 *         1 *
*     1211 * -0.534742 * 274.99871 *         1 *
*     1212 * -0.367498 * 175.33451 *         1 *
*     1213 * 0.9917853 * 383.33151 *         1 *
*     1214 * 0.4559320 * 325.64233 *         1 *
*     1215 * 0.8841716 * 1035.5870 *         1 *
*     1216 * 0.2831454 * 349.35916 *         1 *
*     1217 * 0.9259219 * 1128.8487 *         1 *
*     1218 * 0.3065665 * 302.42486 *         1 *
*     1219 * -0.593804 * 151.42033 *         1 *
*     1220 * 0.2543661 *  555.4505 *         1 *
*     1221 * 0.1505751 *  373.2771 *         1 *
*     1222 * 0.5429483 * 604.23828 *         1 *
*     1223 * 0.1070473 *   266.556 *         1 *
*     1224 * -0.559273 * 166.19938 *         1 *
*     1225 * 0.9996484 * 353.45938 *         1 *
*     1226 * 0.9506233 * 628.51373 *         1 *
*     1227 * -0.316878 * 243.72613 *         1 *
*     1228 * 0.1370202 * 319.33142 *         1 *
*     1229 * 0.8679370 * 645.52716 *         1 *
*     1230 * 0.1022045 * 191.98492 *         1 *
*     1231 * 0.9883255 * 468.17877 *         1 *
*     1232 * 0.7345705 * 343.62637 *         1 *
*     1233 * 0.9254612 * 486.03378 *         1 *
*     1234 * 0.9999518 * 224.23567 *         1 *
*     1235 * 0.6967818 * 331.47998 *         1 *
*     1236 * -0.606759 * 240.84516 *         1 *
*     1237 * 0.1045401 * 344.09732 *         1 *
*     1238 * -0.493087 * 256.47671 *         1 *
*     1239 * 0.7909163 * 340.63763 *         1 *
*     1240 * 0.6568543 * 202.76107 *         1 *
*     1241 * 0.8775877 * 1075.2838 *         1 *
*     1242 * -0.725128 * 240.46485 *         1 *
*     1243 * 0.5844659 * 354.22607 *         1 *
*     1244 * 0.6424079 * 786.64355 *         1 *
*     1245 * -0.590639 * 174.42985 *         1 *
*     1246 * -0.091759 * 447.44485 *         1 *
*     1247 * 0.9977856 * 751.01696 *         1 *
*     1248 * -0.028430 * 405.51022 *         1 *
*     1249 * 0.8239582 * 303.48745 *         1 *
*     1250 * 0.8535362 * 307.44677 *         1 *
*     1251 * 0.7915654 * 672.47460 *         1 *
*     1252 * 0.1817378 * 269.60342 *         1 *
*     1253 * -0.276428 * 161.30705 *         1 *
*     1254 * -0.074424 * 176.02847 *         1 *
*     1255 * 0.8930228 * 375.88769 *         1 *
*     1256 * 0.8524860 * 252.44935 *         1 *
*     1257 * 0.8537163 * 284.09936 *         1 *
*     1258 * 0.7530337 * 358.46682 *         1 *
*     1259 * 0.7769917 * 594.86267 *         1 *
*     1260 * 0.5083356 * 194.30053 *         1 *
*     1261 * 0.0812783 * 199.32078 *         1 *
*     1262 * 0.4547524 * 660.08752 *         1 *
*     1263 * 0.2007946 * 357.23468 *         1 *
*     1264 * 0.8987919 * 740.41381 *         1 *
*     1265 * 0.2614625 * 318.72625 *         1 *
*     1266 * -0.208217 * 267.81433 *         1 *
*     1267 * 0.8851237 * 660.49896 *         1 *
*     1268 * 0.4543324 * 279.85925 *         1 *
*     1269 * -0.102377 * 176.59207 *         1 *
*     1270 * 0.8036944 * 919.57403 *         1 *
*     1271 * 0.9499395 * 732.45806 *         1 *
*     1272 * 0.9860880 * 365.15103 *         1 *
*     1273 * 0.7328600 * 811.16577 *         1 *
*     1274 * -0.307968 * 240.81636 *         1 *
*     1275 * 0.1985849 * 292.88684 *         1 *
*     1276 * 0.5089933 * 377.24310 *         1 *
*     1277 * 0.1554127 * 298.51071 *         1 *
*     1278 * 0.3438875 * 486.37707 *         1 *
*     1279 * -0.770127 *  196.1362 *         1 *
*     1280 * 0.8095781 * 935.14343 *         1 *
*     1281 * 0.2514454 * 243.91214 *         1 *
*     1282 * 0.6497487 * 439.67306 *         1 *
*     1283 * 0.0819303 * 544.34759 *         1 *
*     1284 * 0.7898039 * 387.15206 *         1 *
*     1285 * 0.9832961 * 1168.8557 *         1 *
*     1286 * 0.2919491 * 234.46112 *         1 *
*     1287 * -0.147055 * 183.55606 *         1 *
*     1288 * 0.3388688 * 273.60870 *         1 *
*     1289 * 0.4449449 * 211.84764 *         1 *
*     1290 * 0.9626471 * 262.48617 *         1 *
*     1291 * 0.1310635 * 255.34722 *         1 *
*     1292 * 0.5875244 * 739.11334 *         1 *
*     1293 * -0.385385 * 365.06997 *         1 *
*     1294 * 0.8016950 * 309.92309 *         1 *
*     1295 * 0.3835115 * 415.13711 *         1 *
*     1296 * 0.7209984 * 217.87489 *         1 *
*     1297 * 0.8149847 * 340.91436 *         1 *
*     1298 * 0.1286367 * 544.71630 *         1 *
*     1299 * -0.160783 * 277.26980 *         1 *
*     1300 * 0.8880006 * 702.08227 *         1 *
*     1301 * -0.939528 * 155.56437 *         1 *
*     1302 * 0.5429918 * 234.42681 *         1 *
*     1303 * 0.4676671 * 279.38931 *         1 *
*     1304 * -0.093883 * 219.56002 *         1 *
*     1305 * 0.4625286 * 645.08300 *         1 *
*     1306 * -0.761576 * 191.30854 *         1 *
*     1307 * 0.4671822 * 294.62420 *         1 *
*     1308 * 0.3484153 * 183.42715 *         1 *
*     1309 * 0.6770929 * 361.90588 *         1 *
*     1310 * 0.9947907 * 746.63006 *         1 *
*     1311 * 0.6240301 * 228.96591 *         1 *
*     1312 * -0.912983 * 238.44261 *         1 *
*     1313 * 0.8830369 * 929.88769 *         1 *
*     1314 * 0.9314711 * 874.27417 *         1 *
*     1315 * 0.6412588 * 217.60151 *         1 *
*     1316 * -0.446795 * 171.57275 *         1 *
*     1317 * 0.1703566 * 185.94824 *         1 *
*     1318 * 0.7697327 * 498.53604 *         1 *
*     1319 * 0.4663499 * 652.33471 *         1 *
*     1320 * -0.513230 * 171.75981 *         1 *
*     1321 * 0.5441990 * 416.70468 *         1 *
*     1322 * 0.3504254 * 215.56959 *         1 *
*     1323 * 0.5470974 * 743.31219 *         1 *
*     1324 * 0.2693788 * 274.78631 *         1 *
*     1325 * 0.9455936 * 741.41143 *         1 *
*     1326 * 0.7161860 * 283.09536 *         1 *
*     1327 * 0.3450857 * 223.24382 *         1 *
*     1328 * 0.8759135 * 811.04834 *         1 *
*     1329 * 0.4452665 * 428.82818 *         1 *
*     1330 * 0.8917945 * 307.87133 *         1 *
*     1331 * 0.9260426 * 428.57226 *         1 *
*     1332 * 0.9162607 * 450.14859 *         1 *
*     1333 * 0.6001011 * 337.30538 *         1 *
*     1334 * 0.6873485 * 680.03533 *         1 *
*     1335 * 0.4701570 * 184.62558 *         1 *
*     1336 * 0.4167771 * 237.39845 *         1 *
*     1337 * 0.7496693 * 877.08477 *         1 *
*     1338 * 0.9021872 * 1055.2952 *         1 *
*     1339 * 0.2739943 * 268.90460 *         1 *
*     1340 * 0.6783667 * 296.25274 *         1 *
*     1341 * 0.7934986 * 560.30719 *         1 *
*     1342 * 0.1492843 * 191.09457 *         1 *
*     1343 * 0.7688676 * 889.04425 *         1 *
*     1344 * 0.9052840 * 761.70617 *         1 *
*     1345 * 0.7510882 * 414.54077 *         1 *
*     1346 * 0.6736109 * 268.08789 *         1 *
*     1347 * 0.8739860 * 212.76126 *         1 *
*     1348 * 0.5258483 * 546.12689 *         1 *
*     1349 * 0.9879626 * 987.35162 *         1 *
*     1350 * 0.8454754 * 436.86651 *         1 *
*     1351 * 0.5298945 * 660.01239 *         1 *
*     1352 * 0.6766167 * 578.42224 *         1 *
*     1353 * -0.055494 * 237.75660 *         1 *
*     1354 * 0.0089409 * 319.80844 *         1 *
*     1355 * 0.1313314 * 447.19479 *         1 *
*     1356 * -0.040962 * 498.13009 *         1 *
*     1357 * 0.8877855 * 302.36639 *         1 *
*     1358 * -0.110464 * 244.36787 *         1 *
*     1359 * 0.6994144 * 392.89767 *         1 *
*     1360 * 0.1312902 * 320.43542 *         1 *
*     1361 * -0.028331 * 234.67106 *         1 *
*     1362 * 0.5812853 * 312.34906 *         1 *
*     1363 * 0.5442812 * 283.61157 *         1 *
*     1364 * -0.134988 * 251.67927 *         1 *
*     1365 * -0.984190 * 168.23849 *         1 *
*     1366 * 0.2478612 * 222.17762 *         1 *
*     1367 * 0.8005481 * 787.16333 *         1 *
*     1368 * -0.027916 * 204.23724 *         1 *
*     1369 * 0.9973412 * 1244.4877 *         1 *
*     1370 * 0.1758874 *  216.9048 *         1 *
*     1371 * 0.8362368 * 680.58093 *         1 *
*     1372 * 0.8354909 * 366.51205 *         1 *
*     1373 * 0.9980484 * 246.10002 *         1 *
*     1374 * 0.9374329 * 941.25274 *         1 *
*     1375 * 0.8622614 * 937.06738 *         1 *
*     1376 * 0.8456336 * 710.46948 *         1 *
*     1377 * 0.8618564 * 390.09481 *         1 *
*     1378 * -0.289823 * 405.31814 *         1 *
*     1379 * 0.7980108 * 931.63531 *         1 *
*     1380 * 0.9310535 * 925.21759 *         1 *
*     1381 * -0.088629 * 321.81805 *         1 *
*     1382 * -0.150358 * 195.24777 *         1 *
*     1383 * 0.3120269 * 175.41661 *         1 *
*     1384 * 0.6475507 * 264.22418 *         1 *
*     1385 * 0.6475385 * 759.04278 *         1 *
*     1386 * 0.4653985 * 189.95271 *         1 *
*     1387 * -0.463402 * 240.59562 *         1 *
*     1388 * 0.6678923 *  445.9216 *         1 *
*     1389 * -0.268526 * 170.45472 *         1 *
*     1390 * 0.9975780 * 506.11434 *         1 *
*     1391 * 0.7077454 * 338.15478 *         1 *
*     1392 * 0.7224897 * 281.59655 *         1 *
*     1393 * 0.0661886 * 416.09964 *         1 *
*     1394 * 0.9136261 * 951.92260 *         1 *
*     1395 * 0.7823525 * 780.93151 *         1 *
*     1396 * 0.8382415 * 873.75653 *         1 *
*     1397 * 0.7349393 * 912.87731 *         1 *
*     1398 * 0.8993879 * 437.97326 *         1 *
*     1399 * 0.3998879 * 275.23202 *         1 *
*     1400 * 0.7451847 * 510.24261 *         1 *
*     1401 * 0.9642838 * 367.38601 *         1 *
*     1402 * 0.3881382 * 343.30117 *         1 *
*     1403 * 0.9975113 * 329.17837 *         1 *
*     1404 * 0.6979836 * 396.54385 *         1 *
*     1405 * 0.9202627 * 291.08001 *         1 *
*     1406 * 0.2943285 * 333.43719 *         1 *
*     1407 * 0.9759913 * 236.64434 *         1 *
*     1408 * 0.9931347 * 648.49322 *         1 *
*     1409 * 0.8866211 * 319.59094 *         1 *
*     1410 * 0.7949602 * 785.83807 *         1 *
*     1411 * 0.5525616 * 198.63740 *         1 *
*     1412 * 0.9066755 * 896.04437 *         1 *
*     1413 * 0.8793792 * 483.64114 *         1 *
*     1414 * -0.301006 * 295.04290 *         1 *
*     1415 * 0.9997188 * 338.20227 *         1 *
*     1416 * 0.8907734 * 865.05828 *         1 *
*     1417 * 0.0634637 * 279.91070 *         1 *
*     1418 * 0.8948293 * 366.64022 *         1 *
*     1419 * 0.9781736 * 747.00738 *         1 *
*     1420 * 0.0990167 * 416.61874 *         1 *
*     1421 * 0.6043722 * 270.17257 *         1 *
*     1422 * 0.3070685 * 288.37649 *         1 *
*     1423 * 0.8916433 * 246.83689 *         1 *
*     1424 * 0.9417820 * 407.18533 *         1 *
*     1425 * 0.4118701 * 237.78279 *         1 *
*     1426 * 0.2345042 * 353.50155 *         1 *
*     1427 * 0.5023540 * 321.77002 *         1 *
*     1428 * 0.9331387 * 315.70965 *         1 *
*     1429 * 0.9004476 * 370.73794 *         1 *
*     1430 * 0.8071337 * 435.96655 *         1 *
*     1431 * 0.2426940 * 206.67977 *         1 *
*     1432 * -0.030695 * 170.44860 *         1 *
*     1433 * 0.9802560 * 1147.7019 *         1 *
*     1434 * 0.5132153 * 326.19516 *         1 *
*     1435 * 0.4981076 * 638.98242 *         1 *
*     1436 * 0.4578939 * 234.33833 *         1 *
*     1437 * 0.4301615 * 427.06585 *         1 *
*     1438 * 0.4177154 * 245.03624 *         1 *
*     1439 * 0.8051957 * 729.66015 *         1 *
*     1440 * 0.2087643 * 184.89454 *         1 *
*     1441 * 0.5619885 * 687.59906 *         1 *
*     1442 * 0.7859991 * 704.74127 *         1 *
*     1443 * 0.9623218 * 550.44805 *         1 *
*     1444 * 0.8206617 * 936.43951 *         1 *
*     1445 * 0.6871808 * 422.58041 *         1 *
*     1446 * 0.7517531 * 340.66265 *         1 *
*     1447 * 0.9287448 * 357.61999 *         1 *
*     1448 * 0.7430725 * 250.16549 *         1 *
*     1449 * 0.9834539 * 1014.3721 *         1 *
*     1450 * 0.6387295 * 576.88977 *         1 *
*     1451 * -0.596531 * 168.71138 *         1 *
*     1452 * 0.9007636 * 463.78393 *         1 *
*     1453 * 0.1698792 * 179.50895 *         1 *
*     1454 * 0.5996536 * 372.84811 *         1 *
*     1455 * 0.6559650 *   288.625 *         1 *
*     1456 * 0.7352750 * 353.35501 *         1 *
*     1457 * 0.8898465 * 219.71505 *         1 *
*     1458 * 0.8337488 * 926.29534 *         1 *
*     1459 * 0.8563870 * 967.01599 *         1 *
*     1460 * 0.9038304 * 212.61857 *         1 *
*     1461 * 0.9652072 * 757.39611 *         1 *
*     1462 * 0.3775960 * 394.67392 *         1 *
*     1463 * 0.7267591 * 369.98587 *         1 *
*     1464 * 0.9113287 * 687.49011 *         1 *
*     1465 * 0.8540269 * 335.45959 *         1 *
*     1466 * 0.4682736 * 213.08642 *         1 *
*     1467 * 0.9584861 * 702.95916 *         1 *
*     1468 * 0.9689146 * 421.57974 *         1 *
*     1469 * 0.4283947 * 403.05383 *         1 *
*     1470 * -0.526486 * 267.83880 *         1 *
*     1471 * 0.4930140 * 516.92034 *         1 *
*     1472 * 0.9920785 * 1068.2089 *         1 *
*     1473 * 0.8401666 * 467.83682 *         1 *
*     1474 * 0.7819070 * 772.48181 *         1 *
*     1475 * 0.3032372 * 366.84588 *         1 *
*     1476 * -0.236933 * 200.64726 *         1 *
*     1477 * -0.343541 * 161.27647 *         1 *
*     1478 * 0.5867194 * 232.39785 *         1 *
*     1479 * 0.4805329 * 527.30114 *         1 *
*     1480 * 0.8615242 * 485.71133 *         1 *
*     1481 * 0.8856029 * 199.09762 *         1 *
*     1482 * 0.8320420 * 202.72480 *         1 *
*     1483 * 0.3452094 * 401.80722 *         1 *
*     1484 * 0.9108986 * 255.01239 *         1 *
*     1485 * 0.1788887 * 203.07708 *         1 *
*     1486 * 0.9448994 * 200.29144 *         1 *
*     1487 * 0.7084251 * 514.14807 *         1 *
*     1488 * 0.6588799 * 368.40005 *         1 *
*     1489 * 0.5075096 * 228.01678 *         1 *
*     1490 * 0.5860786 * 245.94819 *         1 *
*     1491 * 0.8439024 * 598.74511 *         1 *
*     1492 * 0.9256076 * 331.48626 *         1 *
*     1493 * 0.1378596 * 235.35519 *         1 *
*     1494 * 0.7285447 * 344.44439 *         1 *
*     1495 * 0.5872016 * 263.88101 *         1 *
*     1496 * 0.6901890 * 759.13482 *         1 *
*     1497 * 0.8554793 * 427.13851 *         1 *
*     1498 * 0.2962898 * 284.61557 *         1 *
*     1499 * 0.2826583 * 208.75730 *         1 *
*     1500 * 0.1059676 * 428.22235 *         1 *
*     1501 * 0.9507254 * 345.48654 *         1 *
*     1502 * -0.596268 * 202.21923 *         1 *
*     1503 * 0.9801647 * 278.14807 *         1 *
*     1504 * 0.9426589 * 335.68521 *         1 *
*     1505 * -0.016539 * 432.37103 *         1 *
*     1506 * 0.1733296 * 211.34516 *         1 *
*     1507 * 0.3628640 * 240.39785 *         1 *
*     1508 * 0.7322216 * 191.96377 *         1 *
*     1509 * 0.8277634 * 323.37085 *         1 *
*     1510 * 0.9661005 * 323.49148 *         1 *
*     1511 * -0.287960 * 207.78787 *         1 *
*     1512 * 0.2654011 * 275.75805 *         1 *
*     1513 * -0.058385 * 179.57304 *         1 *
*     1514 * 0.7031939 * 617.81463 *         1 *
*     1515 * -0.916038 * 144.26905 *         1 *
*     1516 * 0.0588228 * 191.59951 *         1 *
*     1517 * 0.9771111 * 737.92919 *         1 *
*     1518 * 0.7099752 * 203.75262 *         1 *
*     1519 * 0.4379218 * 411.77130 *         1 *
*     1520 * 0.6272408 * 542.65020 *         1 *
*     1521 * 0.9985215 * 373.55001 *         1 *
*     1522 * 0.0396153 * 427.19506 *         1 *
*     1523 * -0.625956 * 274.42132 *         1 *
*     1524 * -0.025393 * 313.27612 *         1 *
*     1525 * 0.4227655 * 422.59973 *         1 *
*     1526 * 0.4537721 * 300.45779 *         1 *
*     1527 * 0.9501745 * 838.52673 *         1 *
*     1528 * 0.2032306 * 265.27285 *         1 *
*     1529 * 0.9570423 * 403.83389 *         1 *
*     1530 * -0.153945 * 196.21537 *         1 *
*     1531 * 0.3565632 * 250.20140 *         1 *
*     1532 * 0.8980637 * 288.12069 *         1 *
*     1533 * -0.155902 * 338.52377 *         1 *
*     1534 * 0.3896539 * 234.36396 *         1 *
*     1535 * -0.015444 * 167.56424 *         1 *
*     1536 * 0.4675854 * 205.90081 *         1 *
*     1537 * -0.457331 * 181.90560 *         1 *
*     1538 * 0.5773785 *  360.2388 *         1 *
*     1539 * 0.4318676 * 343.83642 *         1 *
*     1540 * 0.8532014 * 297.96145 *         1 *
*     1541 * 0.8045378 * 266.63574 *         1 *
*     1542 * 0.7750615 * 239.05290 *         1 *
*     1543 * -0.333121 * 247.38902 *         1 *
*     1544 * 0.4112311 * 565.29443 *         1 *
*     1545 * 0.7248038 * 392.62127 *         1 *
*     1546 * 0.9247554 * 1002.6143 *         1 *
*     1547 * 0.6547916 * 590.20434 *         1 *
*     1548 * -0.948913 * 154.90394 *         1 *
*     1549 * 0.4611716 * 194.76301 *         1 *
*     1550 * 0.8422098 * 476.11236 *         1 *
*     1551 * 0.9576077 * 689.76403 *         1 *
*     1552 * 0.6100149 * 387.30209 *         1 *
*     1553 * 0.8613967 * 788.06988 *         1 *
*     1554 * 0.3039425 * 551.94549 *         1 *
*     1555 * 0.1050637 * 337.15429 *         1 *
*     1556 * 0.9865608 * 815.34393 *         1 *
*     1557 * -0.078625 * 283.94262 *         1 *
*     1558 * -0.437570 * 421.20495 *         1 *
*     1559 * 0.8792401 * 520.33075 *         1 *
*     1560 * -0.286302 * 240.75445 *         1 *
*     1561 * 0.0682477 * 406.72085 *         1 *
*     1562 * 0.0313858 * 180.91430 *         1 *
*     1563 * 0.9850696 * 906.65881 *         1 *
*     1564 * 0.6977027 * 479.31115 *         1 *
*     1565 * 0.9150534 * 242.51255 *         1 *
*     1566 * 0.4001171 * 212.91560 *         1 *
*     1567 * 0.2812630 * 356.28955 *         1 *
*     1568 * 0.9196634 * 1082.9439 *         1 *
*     1569 * 0.7740244 * 310.83450 *         1 *
*     1570 * 0.7502866 * 223.50906 *         1 *
*     1571 * 0.2019065 * 302.47399 *         1 *
*     1572 * 0.6056417 * 193.20378 *         1 *
*     1573 * 0.9279556 * 500.07720 *         1 *
*     1574 * -0.375437 * 190.31022 *         1 *
*     1575 * 0.3277885 * 274.22869 *         1 *
*     1576 * 0.6174704 * 508.47250 *         1 *
*     1577 * 0.7572636 * 378.14520 *         1 *
*     1578 * -0.057960 * 365.60534 *         1 *
*     1579 * 0.9544578 * 1051.2407 *         1 *
*     1580 * -0.364463 * 190.90632 *         1 *
*     1581 * 0.6497875 * 364.56515 *         1 *
*     1582 * 0.8491816 * 204.00631 *         1 *
*     1583 * 0.3388714 * 273.74389 *         1 *
*     1584 * 0.8759190 * 303.59054 *         1 *
*     1585 * 0.7200990 * 237.23541 *         1 *
*     1586 * 0.7291139 * 208.48948 *         1 *
*     1587 * 0.9236922 * 224.30061 *         1 *
*     1588 * 0.5930470 * 750.62982 *         1 *
*     1589 * 0.9304871 * 390.94888 *         1 *
*     1590 * 0.1524805 * 292.01400 *         1 *
*     1591 * 0.9406662 * 820.78564 *         1 *
*     1592 * 0.4666550 * 566.17236 *         1 *
*     1593 * 0.3849070 * 236.74920 *         1 *
*     1594 * 0.9995987 * 938.24377 *         1 *
*     1595 * 0.4765113 * 305.31485 *         1 *
*     1596 * 0.5374718 * 506.64596 *         1 *
*     1597 * 0.9412113 * 992.58221 *         1 *
*     1598 * 0.9648341 * 1006.2141 *         1 *
*     1599 * -0.427146 * 217.71563 *         1 *
*     1600 * -0.080845 * 307.46868 *         1 *
*     1601 * 0.4074710 * 287.29757 *         1 *
*     1602 * 0.9909033 * 312.26767 *         1 *
*     1603 * 0.4077810 * 464.63552 *         1 *
*     1604 * 0.1095285 * 263.99874 *         1 *
*     1605 * 0.9993264 * 1048.6829 *         1 *
*     1606 * 0.8592253 * 251.66349 *         1 *
*     1607 * 0.2940868 *  388.6922 *         1 *
*     1608 * 0.6799457 * 426.79303 *         1 *
*     1609 * 0.0414316 * 427.30218 *         1 *
*     1610 * 0.3192678 * 359.88040 *         1 *
*     1611 * 0.4460248 * 213.99119 *         1 *
*     1612 * -0.468238 * 405.04730 *         1 *
*     1613 * 0.9657661 * 287.90585 *         1 *
*     1614 * 0.9199014 * 229.98519 *         1 *
*     1615 * 0.4288825 * 340.74517 *         1 *
*     1616 * 0.2840833 * 363.55011 *         1 *
*     1617 * 0.2127945 * 229.65075 *         1 *
*     1618 * 0.0364591 * 290.47274 *         1 *
*     1619 * 0.4685285 * 235.04539 *         1 *
*     1620 * 0.3389620 * 219.90824 *         1 *
*     1621 * 0.7567210 * 556.43365 *         1 *
*     1622 * 0.7704954 * 548.31311 *         1 *
*     1623 * 0.9836854 * 202.01812 *         1 *
*     1624 * 0.2271809 * 463.32345 *         1 *
*     1625 * 0.1427406 * 172.36378 *         1 *
*     1626 * 0.9979702 * 1225.1826 *         1 *
*     1627 * -0.285063 * 243.95800 *         1 *
*     1628 * 0.8121238 * 387.30456 *         1 *
*     1629 * 0.9294167 * 246.29214 *         1 *
*     1630 * 0.8074935 * 870.28662 *         1 *
*     1631 * -0.974159 * 164.43147 *         1 *
*     1632 * 0.4960717 * 231.68933 *         1 *
*     1633 * 0.1803029 * 303.65676 *         1 *
*     1634 * 0.5546699 * 602.98925 *         1 *
*     1635 * 0.7840529 * 252.93914 *         1 *
*     1636 * -0.544494 * 225.24266 *         1 *
*     1637 * 0.0656963 * 241.60289 *         1 *
*     1638 * 0.9332167 * 353.34460 *         1 *
*     1639 * 0.6852235 * 352.97586 *         1 *
*     1640 * 0.3464977 * 212.16854 *         1 *
*     1641 * 0.6649702 * 301.38830 *         1 *
*     1642 * 0.9523807 * 878.04553 *         1 *
*     1643 * 0.9163531 * 941.80804 *         1 *
*     1644 * -0.225733 * 170.18591 *         1 *
*     1645 * 0.0793703 * 184.96235 *         1 *
*     1646 * 0.1903575 * 272.08001 *         1 *
*     1647 * 0.0289060 * 274.81707 *         1 *
*     1648 * 0.7551859 * 441.89318 *         1 *
*     1649 * 0.3358750 * 306.50970 *         1 *
*     1650 * -0.860668 * 241.05371 *         1 *
*     1651 * 0.0259995 * 414.00817 *         1 *
*     1652 * 0.1207186 * 278.45626 *         1 *
*     1653 * 0.4270587 * 215.74914 *         1 *
*     1654 * 0.7276579 * 424.51617 *         1 *
