************************************************
*    Row   *     el.UZ *      el.E *       wgt *
*      180 * 0.5800768 * 328.84271 * 0.9701769 *
*      181 * 0.8615900 * 916.41949 * 0.8752767 *
*      182 * -0.058397 * 226.91580 * 1.3456171 *
*      183 * 0.9743053 * 652.75762 * 0.4579306 *
*      184 * 0.9793902 * 306.08859 * 0.9701769 *
*      185 * 0.9727698 * 816.18335 * 0.4394532 *
*      186 * 0.1721349 * 203.48164 * 1.1379200 *
*      187 * 0.8517042 * 320.02786 * 1.1288479 *
*      188 * 0.6191295 * 245.75375 * 0.7665532 *
*      189 * 0.9653784 * 252.69322 * 0.8692060 *
*      190 * 0.0346032 * 279.58502 * 1.3419954 *
*      191 * -0.463660 * 294.91827 * 1.0584100 *
*      192 * 0.6442641 * 219.95016 * 1.4633269 *
*      193 * -0.087097 * 378.00985 * 0.9987446 *
*      194 * 0.8566678 *  424.0867 * 0.5676967 *
*      195 * -0.280792 * 217.12474 * 1.2172664 *
*      196 * 0.1306892 * 228.65475 * 1.3320065 *
*      197 * 0.9400560 * 217.51423 * 0.9701769 *
*      198 * 0.8401318 * 304.00174 * 0.9701769 *
*      199 * 0.2202406 * 178.13172 * 1.4378542 *
*      200 * 0.9937452 * 646.53210 * 0.5758569 *
*      201 * 0.9396694 * 367.86077 * 0.9701769 *
*      202 * 0.9548769 * 286.96585 * 0.9549884 *
*      203 * -0.526678 * 231.08282 * 1.0986181 *
*      204 * 0.9412333 * 235.85369 * 0.9701769 *
*      205 * 0.6449159 * 285.05264 * 1.1463328 *
*      206 * -0.006741 * 239.33952 * 1.2962260 *
*      207 * 0.7388769 * 254.08845 * 1.0958608 *
*      208 * 0.8203299 * 219.73536 * 1.3268425 *
*      209 * 0.8546149 * 411.01693 * 0.8422854 *
*      210 * 0.8033364 * 741.77429 * 0.7969538 *
*      211 * 0.8589021 * 295.82818 * 0.9701769 *
*      212 * 0.8811915 * 300.46490 * 1.0584100 *
*      213 * 0.4975184 * 461.10476 * 0.9350417 *
*      214 * 0.5538126 * 367.21133 * 1.1479210 *
*      215 * 0.9421695 * 875.39032 * 0.8384760 *
*      216 * 0.7859570 * 242.71231 * 0.9357223 *
*      217 * 0.4160146 * 314.43032 * 0.8242341 *
*      218 * 0.8757579 * 748.78454 * 0.6845114 *
*      219 * 0.5700492 * 452.45138 * 0.7457666 *
*      220 * 0.9196453 * 409.94549 * 0.7406328 *
*      221 * 0.8820508 * 602.56158 * 0.8371511 *
*      222 * 0.9158483 * 985.61444 * 0.6972658 *
*      223 * 0.7283636 * 687.80481 * 0.7468926 *
*      224 * 0.9917311 * 766.38354 * 0.7961900 *
*      225 * 0.7411625 * 360.37435 * 1.1156501 *
*      226 * 0.9251313 * 318.99301 * 0.8316130 *
*      227 * 0.4904404 * 198.14439 * 1.3089007 *
*      228 * 0.9566661 * 381.50393 * 0.6844159 *
*      229 * 0.7928526 * 286.00839 * 0.7979153 *
*      230 * 0.3161340 * 205.68501 * 1.0500351 *
*      231 * 0.9835364 * 469.98046 * 0.8894249 *
*      232 * 0.9460829 * 1128.9862 * 0.6176519 *
*      233 * 0.9865559 * 945.48034 * 0.6397275 *
*      234 * 0.3459079 * 487.14236 * 1.0524005 *
*      235 * 0.9410511 * 345.05270 * 1.0427646 *
*      236 * 0.4328781 * 249.86235 * 1.1379200 *
*      237 * 0.8749446 * 789.81097 * 0.6091651 *
*      238 * -0.138060 * 176.08905 * 1.2380100 *
*      239 * 0.7029148 * 383.96902 * 1.0897328 *
*      240 * 0.5957838 * 331.47335 * 1.0584100 *
*      241 * 0.9726673 * 602.84143 * 0.6061406 *
*      242 * 0.7910498 * 193.89459 * 1.0416395 *
*      243 * -0.727552 * 275.01544 * 1.2380100 *
*      244 * 0.9618678 * 1037.9860 * 0.7918959 *
*      245 * 0.8323662 * 218.71192 * 1.2171866 *
*      246 * 0.4698840 * 243.80336 * 1.2314788 *
*      247 * -0.000211 * 213.31069 * 1.4164097 *
*      248 * 0.5739148 * 482.90402 * 1.1379200 *
*      249 * 0.9793759 * 236.74086 * 0.5834644 *
*      250 * 0.9784485 * 1125.5813 * 0.4309674 *
*      251 * 0.9150179 * 511.43606 * 1.0215461 *
*      252 * 0.7159177 * 233.23613 * 1.1478726 *
*      253 * 0.9195849 * 438.27243 * 0.8894249 *
*      254 * -0.714249 * 152.02975 * 1.0451154 *
*      255 * 0.5497036 * 389.78949 * 0.5571344 *
*      256 * 0.8699539 * 325.03164 * 1.2449791 *
*      257 * 0.8655462 * 819.35064 * 0.4780482 *
*      258 * 0.6693022 * 469.18881 * 0.9218547 *
*      259 * 0.3690936 * 260.76345 * 1.0169601 *
*      260 * 0.7500036 * 326.75195 * 0.9701769 *
*      261 * 0.9948410 * 247.03993 * 1.2152340 *
*      262 * -0.438451 * 224.47685 * 0.9433573 *
*      263 * 0.9532399 * 618.88354 * 0.5255824 *
*      264 * 0.8413735 * 883.09600 * 0.6418470 *
*      265 * 0.4936119 * 319.43701 * 0.9519918 *
*      266 * 0.1512275 * 186.90550 * 1.2380100 *
*      267 * 0.3100607 * 218.49148 * 1.2380100 *
*      268 * 0.3561370 * 306.96536 * 1.2368694 *
*      269 * 0.1566964 * 265.25366 * 1.1379200 *
*      270 * 0.9824631 * 1122.7526 * 0.5218389 *
*      271 * 0.8541764 * 309.09539 * 1.0584100 *
*      272 * 0.5317289 * 309.65741 * 1.1621305 *
*      273 * 0.4957293 * 405.51617 * 0.9730203 *
*      274 * 0.9881222 * 852.93158 * 0.4338292 *
*      275 * -0.175972 * 214.21582 * 0.9983845 *
*      276 * 0.1541477 * 259.21398 * 1.1484371 *
*      277 * 0.7841946 * 201.38082 * 1.2642892 *
*      278 * 0.1696068 * 199.30288 * 1.3437403 *
*      279 * 0.0045162 * 317.73065 * 1.1484464 *
*      280 * 0.9876572 * 201.27384 * 1.2380100 *
*      281 * 0.5246219 * 274.30072 * 1.0480035 *
*      282 * 0.9056378 * 230.79014 * 0.6350962 *
*      283 * 0.7850998 * 417.59033 * 0.7949976 *
*      284 * 0.3475685 * 206.46151 * 1.2304835 *
*      285 * 0.9729074 * 209.71736 * 0.4058154 *
*      286 * 0.6735992 * 249.50463 * 1.0838363 *
*      287 * 0.5016229 * 493.80612 * 0.9914171 *
*      288 * 0.7011886 * 206.06234 * 1.0055824 *
*      289 * 0.8503236 * 790.89331 * 0.7639573 *
*      290 * 0.4734626 * 217.23913 * 1.1912863 *
*      291 * 0.6261416 * 221.24560 * 1.2871593 *
*      292 * 0.8863983 * 1013.7785 * 0.8359503 *
*      293 * -0.003122 * 275.96997 * 1.2528493 *
*      294 * 0.9386674 * 346.24264 * 0.9701769 *
*      295 * 0.9996892 * 823.68969 * 0.6651111 *
*      296 * -0.852336 * 159.96887 * 1.0690417 *
*      297 * -0.396306 * 236.87754 * 0.7440270 *
*      298 * 0.7093009 * 257.10714 * 0.7052730 *
*      299 * 0.9985094 * 419.16528 * 0.8894249 *
*      300 * -0.567897 * 172.98889 * 1.0326268 *
*      301 * 0.9380496 * 465.49066 * 0.8894249 *
*      302 * -0.332757 * 167.71905 * 1.2380100 *
*      303 * 0.7322340 * 270.84927 * 0.9770672 *
*      304 * 0.7110846 * 375.02603 * 0.9482266 *
*      305 * 0.9655572 * 367.13592 * 0.9701769 *
*      306 * 0.9060469 * 270.39526 * 1.0584100 *
*      307 * 0.3383626 * 213.99583 * 1.2612146 *
*      308 * 0.9603074 * 1081.3277 * 0.7692170 *
*      309 * -0.394777 * 266.29116 * 1.2063247 *
*      310 * 0.4802157 * 235.06970 * 1.1624692 *
*      311 * 0.8474401 * 312.63168 * 0.5146276 *
*      312 * 0.4675437 * 324.21609 * 1.1311932 *
*      313 * 0.2692073 * 334.09634 * 1.2398139 *
*      314 * 0.6074073 * 305.70935 * 1.0584100 *
*      315 * -0.259192 * 184.08795 * 1.1226611 *
*      316 * 0.8622733 * 803.78289 * 0.6370726 *
*      317 * 0.8012142 * 257.41708 * 0.9701769 *
*      318 * 0.7664071 * 203.76432 * 0.8384760 *
*      319 * 0.6974589 * 633.82769 * 0.7249162 *
*      320 * 0.9582259 * 247.34217 * 1.0584100 *
*      321 * 0.9611600 * 312.94937 * 0.9100095 *
*      322 * 0.8104984 * 641.54834 * 0.7086807 *
*      323 * 0.9914287 * 1047.5208 * 0.7556250 *
*      324 * -0.389568 * 195.71313 * 1.2963360 *
*      325 * 0.4095112 * 207.08595 * 1.2380100 *
*      326 * 0.7672610 * 279.59774 * 1.1196739 *
*      327 * 0.7588145 * 262.42926 * 1.0584100 *
*      328 * 0.4236665 * 249.33905 * 1.1379200 *
*      329 * 0.7429931 * 286.88409 * 1.0928741 *
*      330 * 0.8525853 * 673.54235 * 0.8282381 *
*      331 * 0.5324514 * 366.92221 * 1.0043422 *
*      332 * 0.9267238 * 399.38638 * 0.7199811 *
*      333 * 0.8905423 * 693.61901 * 0.5033547 *
*      334 * 0.3703976 * 204.21659 * 0.9044615 *
*      335 * 0.0017809 * 187.12669 * 1.3224017 *
*      336 * 0.9891962 * 248.84405 * 0.9701769 *
*      337 * 0.5552739 * 226.11090 * 1.1431695 *
*      338 * 0.9253579 * 279.48388 * 0.7541906 *
*      339 * 0.9824643 * 236.86267 * 0.9718720 *
*      340 * 0.8440082 * 875.47784 * 0.8581426 *
*      341 * 0.5351334 * 215.82769 * 0.9231003 *
*      342 * 0.9022849 * 334.42172 * 1.0441061 *
*      343 * 0.8664183 * 798.58331 * 0.7852465 *
*      344 * 0.9235888 * 344.23797 * 0.8812859 *
*      345 * 0.1269620 * 259.20007 * 1.1379200 *
*      346 * 0.5383995 * 608.62249 * 0.9603548 *
*      347 * 0.5748620 * 246.45124 * 0.9701769 *
*      348 * 0.4321460 * 179.34570 * 0.8384760 *
*      349 * 0.1009847 * 238.66079 * 1.3227696 *
*      350 * 0.8548532 * 243.75926 * 0.9701769 *
*      351 * 0.3531562 * 230.22529 * 1.0157437 *
*      352 * 0.8164991 * 202.89396 * 1.3426435 *
*      353 * 0.7117269 * 661.54632 * 0.9382081 *
*      354 * 0.8522034 * 275.03527 * 0.8541287 *
*      355 * 0.9969002 * 1042.8652 * 1.3547782 *
*      356 * 0.8044325 * 277.26660 * 1.2526859 *
